,likely_type,avg_duration,avg_size,sample_keyword_pct,stem_keyword_pct,song_keyword_pct,count
0,SAMPLE,7.511024887321184,1.5044889450073242,35.80246913580247,6.172839506172839,0.0,81
1,SAMPLE,2.579612378284647,0.361590222751393,47.05882352941176,0.5882352941176471,0.5882352941176471,170
2,SAMPLE,1.9583551369265655,0.2347737825833834,53.84615384615385,16.666666666666664,0.0,78
3,SONG,289.79173259427233,6.981466293334961,7.4074074074074066,0.0,18.51851851851852,27
