file_size_mb,extension,filename_length,path_depth,has_sample_keyword,has_stem_keyword,has_song_keyword,sample_keyword_count,stem_keyword_count,song_keyword_count,has_number_prefix,has_artist_title_pattern,has_version_indicator,parent_has_sample_keyword,parent_has_stem_keyword,parent_has_song_keyword,duration_seconds,zcr_mean,zcr_std,rms_mean,rms_std,silence_ratio,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,onset_count,onset_density,tempo,beat_count,beat_regularity,beat_interval_mean,beat_interval_std,tempogram_ratio,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_mean,chroma_std,harmonic_ratio,percussive_ratio,tonnetz_mean,tonnetz_std,signal_mean,signal_std,signal_skewness,signal_kurtosis,signal_25_percentile,signal_50_percentile,signal_75_percentile,signal_95_percentile,crest_factor,spectral_flatness,metadata_completeness,has_artist,has_title,has_album,has_year,has_genre,bitrate,sample_rate,metadata_duration,file_path,cluster
4.945354461669922,.wav,9,3,False,False,False,0,0,0,False,False,False,False,False,False,18.005351473922904,0.1075829574742268,0.10124630081338526,0.012147234752774239,0.02473561093211174,0.10000050375549724,0.3289257287979126,2049.9846658554247,1675.7382408959113,2033.697900752642,1254.8447832529107,4132.044086259665,3662.6660087137293,22.643753991056336,10.605914769452335,-612.1023559570312,117.34610748291016,62.51130676269531,83.27306365966797,16.25545883178711,43.09105682373047,12.299084663391113,21.97222137451172,8.957426071166992,15.403039932250977,5.686800956726074,11.404267311096191,3.162475347518921,9.63178539276123,1.5546927452087402,8.403444290161133,0.542539119720459,6.907247543334961,0.4766908586025238,5.636615753173828,0.45285874605178833,4.935082912445068,-0.22645828127861023,4.391436576843262,-1.2610654830932617,4.507923603057861,4.0,0.2221561742792518,151.99908088235293,37.0,0.9769825990907713,0.3992542202066012,0.009189817468597714,0.009232118645555213,0.538322389125824,0.2956219017505646,0.3969356119632721,0.20453816652297974,0.5180977582931519,0.4196459949016571,0.48840466141700745,0.357292115688324,0.41095831990242004,0.30528223514556885,0.2552855610847473,0.21240733563899994,0.2532973289489746,0.18916486203670502,0.5363232493400574,0.35316771268844604,0.3207617700099945,0.20238849520683289,0.22195075452327728,0.18571648001670837,0.24748751521110535,0.17076276242733002,0.42632418870925903,0.24957236647605896,0.38451242446899414,0.2971867322921753,0.9081915020942688,0.0918084979057312,0.16476893468818724,0.1816618148388963,-4.181702450978264e-08,0.027567517012357712,0.013938678428530693,28.790620803833008,1.1791317774623167e-05,0.00017279418534599245,0.00398849556222558,0.05334183946251869,11.931641578674316,0.044527120888233185,0.2,False,True,False,False,False,2304000.0,48000.0,18.005333333333333,F:\data_test\Unknown\Sound 125.wav,0
0.033660888671875,.wav,10,3,True,False,False,1,0,0,False,False,False,False,False,False,0.17687074829931973,0.01971435546875,0.009144484202489202,0.24538663029670715,0.07081905007362366,0.1,0.933752179145813,1419.9061223555036,655.0803051697609,2513.960507292681,620.9598802857566,3636.419677734375,2263.0281765359205,17.96525427350526,9.370187109516449,-168.42027282714844,105.57782745361328,101.0587158203125,13.580164909362793,27.61028289794922,18.451215744018555,24.58053970336914,12.705438613891602,41.82667922973633,12.043837547302246,16.472152709960938,3.521108627319336,15.891971588134766,2.5466957092285156,19.095565795898438,5.450766563415527,7.214796543121338,5.594730377197266,13.56289291381836,6.091032028198242,14.441595077514648,12.792350769042969,12.869010925292969,4.711982250213623,5.412033557891846,2.8071539402008057,1.0,5.653846153846154,0.0,0.0,0.0,0.0,0.0,0.10211485756661637,0.7384211421012878,0.25453418493270874,0.741163969039917,0.1979759931564331,0.7890362739562988,0.17790783941745758,0.7579956650733948,0.17261594533920288,0.6170406341552734,0.1310829520225525,0.5201699137687683,0.10683881491422653,0.4649209976196289,0.11032406240701675,0.5055294632911682,0.20243315398693085,0.6125652194023132,0.2849258780479431,0.6653026342391968,0.2843557596206665,0.6945268511772156,0.20820939540863037,0.7146227359771729,0.22693124413490295,0.6517746448516846,0.22949497401714325,0.6157642602920532,0.3842357099056244,-0.005012963549440026,0.021545518867112947,-0.0007950797444209456,0.273599773645401,-0.12014894932508469,0.40261316299438477,0.06910441815853119,0.1776684820652008,0.29238128662109375,0.5785378813743591,3.412959098815918,0.3362050950527191,0.2,False,True,False,False,False,1411200.0,44100.0,0.17687074829931973,F:\data_test\Unknown\DBD_KICK16.wav,2
5.250339508056641,.wav,8,3,False,False,False,0,0,0,False,False,False,False,False,False,19.11578231292517,0.07445696488167476,0.06077226901015115,0.04362277314066887,0.0452120304107666,0.10000166072364847,0.41599833965301514,1884.7194651925463,1124.3220126525378,1847.030978289648,817.4313769247389,3822.195819743629,2330.3454136251094,31.74973969095943,10.94805305924319,-422.09619140625,93.1671371459961,44.8098258972168,75.97584533691406,-10.797456741333008,26.407129287719727,12.337198257446289,23.501184463500977,2.034579038619995,23.186073303222656,0.459129273891449,19.015302658081055,-2.584123134613037,24.171052932739258,-3.820830821990967,23.518932342529297,-6.046836853027344,17.90087127685547,-5.646546363830566,11.082734107971191,-4.904904365539551,10.545811653137207,-1.831697940826416,9.02755355834961,-0.07837477326393127,14.280893325805664,19.0,0.9939431036078036,129.19921875,36.0,0.9499490187038405,0.46373566569484936,0.02321047518103626,0.17987980367640785,0.8956728577613831,0.24229051172733307,0.3218947947025299,0.18364816904067993,0.12879954278469086,0.19740082323551178,0.10634464770555496,0.16925489902496338,0.15843580663204193,0.20847922563552856,0.04892382398247719,0.08180093765258789,0.10261406004428864,0.11256977170705795,0.3418051302433014,0.3433779776096344,0.120143823325634,0.14831309020519257,0.07607214897871017,0.10475238412618637,0.13710536062717438,0.17511790990829468,0.35001128911972046,0.19621244072914124,0.23231859505176544,0.2951526343822479,0.9993716478347778,0.0006283067632466555,0.2953413428344471,0.2654283245200073,-5.911236655720131e-08,0.06285443156957626,0.13322816789150238,3.365354537963867,0.0007306131301447749,0.012877950444817543,0.05584202706813812,0.14776591956615448,6.618441104888916,0.13370651006698608,0.2,False,True,False,False,False,2304000.0,48000.0,20.736125,F:\data_test\Unknown\Sound 63.wav,0
0.3201751708984375,.wav,18,3,True,False,False,1,0,0,False,True,False,True,False,False,1.88,0.2670476466049383,0.18816174496422866,0.054957594722509384,0.08273248374462128,0.10001447387465624,1.0143318176269531,3655.988080611325,1494.735084320385,2895.1122760865983,348.25568265699076,7158.59375,2003.843814702614,17.757885103764156,10.787459113255268,-370.13616943359375,200.9414825439453,39.194679260253906,38.6867561340332,12.688509941101074,13.58180046081543,17.7669734954834,18.64052391052246,3.504992723464966,7.501605987548828,7.463441371917725,8.521259307861328,-2.1523149013519287,6.770949363708496,0.8927139639854431,5.2187604904174805,-8.899284362792969,11.391735076904297,-4.6839189529418945,8.499088287353516,-4.706872463226318,7.5583977699279785,-1.5032252073287964,5.673379898071289,-4.395950794219971,7.648400783538818,7.0,3.7234042553191493,95.703125,1.0,0.0,0.0,0.0,0.018648637269130283,0.5514576435089111,0.3469342291355133,0.6651967167854309,0.3223762810230255,0.6149847507476807,0.3159658908843994,0.5566264390945435,0.3715854287147522,0.5410060882568359,0.34006500244140625,0.5587921738624573,0.2615683078765869,0.6326894164085388,0.27609556913375854,0.6913881897926331,0.2803114950656891,0.6746657490730286,0.25391989946365356,0.5869720578193665,0.29905062913894653,0.514320433139801,0.31983476877212524,0.5189461708068848,0.36013543605804443,0.5922538042068481,0.32005345821380615,0.06629481166601181,0.9337051510810852,0.008645765382265183,0.06025840015304926,-1.973060534510296e-05,0.09934427589178085,-0.36484643816947937,20.879362106323242,6.725993898726301e-06,0.0004581175744533539,0.020801659673452377,0.21310709416866302,10.2102689743042,0.35402926802635193,0.4,True,True,False,False,False,1411200.0,44100.0,1.88,F:\data_test\VEH2 Fill Ins\VEH2 Fill Ins - 09.wav,1
3.9376277923583984,.wav,7,3,False,False,False,0,0,0,False,False,False,False,False,False,46.81142857142857,0.19075553111056023,0.12726592036501347,0.12446776777505875,0.10309748351573944,0.10000077504960317,1.2996582984924316,3319.8225109983114,1112.8694453060916,2726.9900987068563,451.63753616031136,6450.3740181116755,1884.7650374394761,19.92749133474936,12.677742237852497,-131.82659912109375,152.33511352539062,33.66395950317383,28.605329513549805,-1.5876405239105225,16.879728317260742,23.70691680908203,16.746591567993164,6.146089553833008,12.14011287689209,19.084253311157227,10.165770530700684,4.424862384796143,7.332513809204102,18.498485565185547,10.395252227783203,-1.7859220504760742,7.418226718902588,7.7999444007873535,7.844684600830078,2.5181379318237305,7.1415181159973145,7.507105827331543,4.919556140899658,0.5221352577209473,5.365500450134277,120.0,2.5634765625,161.4990234375,124.0,0.9712893969906069,0.3649119702081375,0.010476871420624333,0.052356612395247276,0.5176774859428406,0.3180251717567444,0.5886752009391785,0.25661513209342957,0.675578773021698,0.2344498485326767,0.5829175710678101,0.2803182303905487,0.6153110861778259,0.22484508156776428,0.7563571929931641,0.24022486805915833,0.5293902158737183,0.18975098431110382,0.5805568695068359,0.24592110514640808,0.5585756897926331,0.2966890037059784,0.5081825852394104,0.24097499251365662,0.5709633231163025,0.3040126860141754,0.5515570640563965,0.3111056685447693,0.586311936378479,0.27304285764694214,0.13180077075958252,0.8681992292404175,0.001480645297059964,0.049473271121674496,0.0007402749615721405,0.16166450083255768,-0.10784196853637695,10.342362403869629,0.00627119280397892,0.04033106565475464,0.1143435686826706,0.34793275594711304,8.03914737701416,0.5253814458847046,0.2,False,True,False,False,False,705600.0,44100.0,46.81142857142857,F:\data_test\Unknown\JFRolly.wav,1
1.1479835510253906,.wav,17,3,False,False,False,0,0,0,False,True,False,False,False,False,6.80077097505669,0.33669575245307165,0.04608885928438119,0.055155426263809204,0.06507785618305206,0.10000200057349773,0.7390598058700562,4094.5523944201987,540.3918354761744,2089.774039609431,218.83733551219825,6261.495357161903,747.4616747715521,21.38225647160788,12.217492938017342,-267.4344787597656,169.9481201171875,-28.154930114746094,40.693809509277344,-58.44477844238281,18.17339324951172,33.696964263916016,10.301583290100098,-22.27716636657715,22.909873962402344,4.02853536605835,11.755980491638184,-5.743530750274658,7.397482395172119,-0.07184790819883347,5.568556785583496,1.3596197366714478,6.429098606109619,10.04764175415039,5.290461540222168,2.4060873985290527,5.267100811004639,2.6423585414886475,6.373344898223877,-1.1293848752975464,5.059415817260742,55.0,8.08731836459785,123.046875,13.0,0.9768162202123466,0.4721390778533636,0.010945991593877899,0.2497159592795305,0.3975161612033844,0.15462443232536316,0.4098261296749115,0.15008233487606049,0.4916512966156006,0.1919260323047638,0.4304315745830536,0.18062664568424225,0.3535565137863159,0.19833536446094513,0.4483967125415802,0.1923806071281433,0.8372398614883423,0.2100243717432022,0.6391503810882568,0.21600471436977386,0.4013371169567108,0.14317211508750916,0.6717972755432129,0.25767871737480164,0.6929842829704285,0.22570674121379852,0.6698876619338989,0.25100529193878174,0.5369812250137329,0.25058966875076294,0.7176530361175537,0.2823469042778015,0.001514921590413073,0.05502235139661112,-4.183048986305948e-06,0.08539807796478271,-0.031214533373713493,7.82919979095459,0.0018794586649164557,0.011405836790800095,0.0533905103802681,0.2039354294538498,8.654291152954102,0.5197964310646057,0.4,True,True,False,False,False,1411200.0,44100.0,6.800748299319728,F:\data_test\VEH1 Reverse\VEH1 Reverse - 11.wav,1
5.735966682434082,.mp3,32,3,False,False,True,0,0,2,True,True,True,False,False,False,250.5142857142857,0.12018901087044676,0.05912050961663532,0.23598043620586395,0.05523304268717766,0.1,1.0239932537078857,2623.190531089529,802.1242642787936,2629.031180799034,463.79923807557606,5612.326325025779,1715.916621003707,21.88386061351283,11.097932991707975,-13.708089828491211,42.42019271850586,83.31083679199219,30.64092254638672,-1.7265136241912842,21.34915542602539,21.12596893310547,15.292288780212402,0.07488615810871124,13.321775436401367,1.9093345403671265,11.85407829284668,-5.850039958953857,11.079545021057129,1.224120020866394,9.95029354095459,-5.821258068084717,10.223203659057617,-1.8310259580612183,9.344744682312012,-7.837413787841797,9.215959548950195,-1.002684473991394,8.868476867675781,-3.4348337650299072,8.44403076171875,1639.0,6.542541058394161,129.19921875,524.0,0.9681748610921025,0.4729678334048725,0.015052298822216318,0.17967460839655872,0.4636112153530121,0.2470310479402542,0.5726549029350281,0.31559547781944275,0.42286917567253113,0.25249749422073364,0.4799343943595886,0.2937636971473694,0.43765562772750854,0.2967730164527893,0.3433685600757599,0.2523646950721741,0.40432286262512207,0.2925858497619629,0.3763299882411957,0.2348242998123169,0.5521532893180847,0.3095645308494568,0.3517834544181824,0.2365129142999649,0.34776732325553894,0.22635498642921448,0.5233048796653748,0.3105182945728302,0.43964633345603943,0.2847708463668823,0.5612943768501282,0.43870559334754944,-0.014097082793114456,0.06791279925062468,-5.085693828732474e-06,0.24236120283603668,0.01308048702776432,0.28811049461364746,0.06759443134069443,0.14973710477352142,0.27286142110824585,0.49300628900527954,4.225070953369141,0.4702379107475281,0.6,True,True,True,False,False,192000.0,44100.0,250.51429166666668,F:\data_test\Dizzee Rascal\1-03 Dance Wiv Me (Shazam Remix).mp3,3
0.033306121826171875,.wav,13,3,True,False,False,1,0,0,False,True,False,True,False,False,0.3945578231292517,0.023782169117647058,0.004272406630045975,0.09892825782299042,0.09296341985464096,0.1,1.0003902912139893,1031.3709726530888,412.9883932977835,1628.3393697973545,341.89464510701674,2204.620002297794,1138.9004414224555,19.77084711202153,11.411783533377243,-268.65179443359375,138.6348114013672,123.47705078125,34.45684051513672,15.42339038848877,22.817947387695312,51.55614471435547,10.774617195129395,7.59893274307251,8.719382286071777,16.680953979492188,12.985398292541504,10.309752464294434,4.29105806350708,8.570488929748535,6.726407051086426,5.512416362762451,4.1627726554870605,6.9709601402282715,5.129926681518555,2.3020288944244385,2.498645067214966,3.3416755199432373,4.1650824546813965,0.7769517302513123,4.398680210113525,4.0,10.137931034482758,0.0,0.0,0.0,0.0,0.0,0.018926549065842097,0.6889036297798157,0.24541570246219635,0.5389307141304016,0.21981383860111237,0.4177691340446472,0.2079952508211136,0.357767790555954,0.20471321046352386,0.41716963052749634,0.24872002005577087,0.41648736596107483,0.27193233370780945,0.4394552707672119,0.35105088353157043,0.4534713625907898,0.2525290250778198,0.6702710390090942,0.3378012478351593,0.6652900576591492,0.25794386863708496,0.6409697532653809,0.1868641972541809,0.7023197412490845,0.24957746267318726,0.5340670943260193,0.2859829068183899,0.29665902256965637,0.7033409476280212,-0.003314032078857784,0.04195763712756929,-0.00012609755503945053,0.14593498408794403,0.0036945040337741375,10.293822288513184,0.004343017004430294,0.03246884420514107,0.0925365686416626,0.3264387845993042,6.855039596557617,0.2905908226966858,0.4,True,True,False,False,False,705600.0,44100.0,0.39453514739229023,F:\data_test\Kick 44\Kick 44-(D&B).wav,2
0.4771461486816406,.wav,14,3,False,False,False,0,0,0,False,True,False,False,False,False,2.813106575963719,0.31409691982581966,0.0928723057311595,0.04904252290725708,0.04102230817079544,0.10000161214915604,0.9513469338417053,3965.0415096281595,782.6485665387409,2801.59455273797,111.30475275861411,7373.974809490266,948.2827252386048,24.379445736757713,10.387576248761972,-160.16497802734375,105.399169921875,16.333040237426758,24.85517120361328,-18.832279205322266,13.99791145324707,2.8665482997894287,4.24945592880249,-20.062517166137695,3.7407803535461426,-21.32244110107422,4.81902551651001,-22.602712631225586,5.417159080505371,-8.994544982910156,5.883778095245361,-19.112207412719727,5.404504776000977,-6.331928253173828,6.119412899017334,3.311161994934082,3.7665445804595947,2.1143836975097656,4.245476245880127,-6.320699691772461,3.490015745162964,17.0,6.043141111415628,258.3984375,11.0,0.960784479301132,0.236843537414966,0.009287981859410413,0.17845940017004366,0.3388773798942566,0.09909702837467194,0.6258825063705444,0.17780578136444092,0.5744975209236145,0.1785801351070404,0.9853423237800598,0.04753333702683449,0.5079492926597595,0.12124098837375641,0.3556115925312042,0.09862305968999863,0.431206613779068,0.11473223567008972,0.39959314465522766,0.13448770344257355,0.46446695923805237,0.17161062359809875,0.4486657679080963,0.18368969857692719,0.4024830758571625,0.1830674558877945,0.20130504667758942,0.07175415009260178,0.477990061044693,0.23248085379600525,0.8991588354110718,0.10084112733602524,-0.00887403458970312,0.04218481622219246,-1.1835121767944656e-05,0.06457672268152237,-0.08256307989358902,8.14940357208252,0.007841624319553375,0.021603839471936226,0.047340743243694305,0.14747780561447144,14.73204231262207,0.49740609526634216,0.4,True,True,False,False,False,1411200.0,44100.0,2.8130839002267574,F:\data_test\VEH1 Ride\VEH1 Ride - 21.wav,1
0.015779495239257812,.wav,8,3,False,False,False,0,0,0,False,True,False,False,False,False,0.1871201814058957,0.24641927083333334,0.04874830715794113,0.0360209196805954,0.006691605318337679,0.10009694619486185,0.2817951738834381,4835.033222702934,677.3449704461427,2800.3118060365177,132.9070105591161,7724.4384765625,598.9240038335511,18.161505019506155,11.615212849428854,-182.77252197265625,61.15472412109375,3.931077003479004,22.081981658935547,8.887929916381836,10.259061813354492,21.14682388305664,10.153986930847168,4.357354640960693,5.8641557693481445,27.167572021484375,5.011494159698486,-9.496142387390137,6.226294994354248,30.053585052490234,4.475771903991699,6.204512596130371,5.851022720336914,10.382976531982422,3.642540454864502,-3.5157899856567383,6.591270446777344,1.2396219968795776,4.860072612762451,2.433976888656616,2.279120683670044,1.0,5.344158991759573,117.45383522727273,1.0,0.0,0.0,0.0,0.015589181686570324,0.5400460958480835,0.1116022989153862,0.4596140682697296,0.1312430053949356,0.4663432538509369,0.11570660769939423,0.47672945261001587,0.091652512550354,0.5520336031913757,0.05024568736553192,0.5667497515678406,0.12424018979072571,0.7187964916229248,0.2003767341375351,0.8072148561477661,0.13203203678131104,0.8692013621330261,0.1481654793024063,0.8581522107124329,0.09397014230489731,0.8018480539321899,0.14923474192619324,0.7348798513412476,0.11559570580720901,0.6543008089065552,0.198517844080925,0.39434757828712463,0.6056524515151978,-0.0069954061763912515,0.06613775166659687,-0.000393614056520164,0.04033913463354111,0.01363324373960495,3.641402244567871,0.008806506171822548,0.01897219382226467,0.036780089139938354,0.08828576654195786,6.985515117645264,0.7111988067626953,0.4,True,True,False,False,False,705600.0,44100.0,0.18709750566893424,F:\data_test\CUT13\CUT13-08.WAV,1
